hour,FR,BE,DE,CH,IT,ES,UK
2015-01-01 00:00:00,0.1257,0.1346,0.1566,0.1864,0.6364,0.3538,0.6827
2015-01-01 01:00:00,0.1234,0.1372,0.1659,0.1351,0.6489,0.3434,0.6759
2015-01-01 02:00:00,0.124,0.1514,0.1746,0.0966,0.6525,0.3182,0.6666
2015-01-01 03:00:00,0.1302,0.1673,0.1745,0.0753,0.6429,0.2894,0.6562
2015-01-01 04:00:00,0.1398,0.1865,0.1826,0.0626,0.6209,0.2679,0.6532
2015-01-01 05:00:00,0.1366,0.1814,0.1869,0.0548,0.5985,0.2557,0.6397
2015-01-01 06:00:00,0.129,0.1843,0.1999,0.0528,0.5768,0.2482,0.5977
2015-01-01 07:00:00,0.1356,0.2054,0.212,0.0524,0.5148,0.2376,0.5906
2015-01-01 08:00:00,0.1526,0.2824,0.2281,0.0379,0.4888,0.2101,0.6058
2015-01-01 09:00:00,0.1412,0.286,0.2452,0.0129,0.5406,0.1344,0.6658
2015-01-01 10:00:00,0.1261,0.2653,0.2272,0.0052,0.5139,0.0949,0.7377
2015-01-01 11:00:00,0.1378,0.2856,0.2265,0.0029,0.484,0.0964,0.7768
2015-01-01 12:00:00,0.1654,0.331,0.2384,0.0019,0.4715,0.0988,0.8017
2015-01-01 13:00:00,0.1735,0.3871,0.2719,0.006,0.465,0.1004,0.8278
2015-01-01 14:00:00,0.1895,0.4411,0.3264,0.0129,0.4381,0.0968,0.8307
2015-01-01 15:00:00,0.2322,0.5095,0.3656,0.0707,0.4301,0.1003,0.8227
2015-01-01 16:00:00,0.2828,0.5524,0.3828,0.1298,0.4418,0.1183,0.8016
2015-01-01 17:00:00,0.3255,0.5789,0.4049,0.0486,0.4322,0.1359,0.7893
2015-01-01 18:00:00,0.3609,0.6116,0.4376,0.0278,0.4162,0.1515,0.7791
2015-01-01 19:00:00,0.3868,0.6458,0.4792,0.0404,0.3886,0.1668,0.7688
2015-01-01 20:00:00,0.399,0.6711,0.5201,0.0493,0.357,0.1827,0.7703
2015-01-01 21:00:00,0.4043,0.6942,0.5529,0.062,0.3315,0.1983,0.7919
2015-01-01 22:00:00,0.4094,0.7133,0.5842,0.0896,0.3065,0.2118,0.8275
2015-01-01 23:00:00,0.4115,0.7255,0.6113,0.1271,0.2821,0.2223,0.8523
2015-01-02 00:00:00,0.4148,0.7378,0.6391,0.1498,0.2588,0.229,0.8596
2015-01-02 01:00:00,0.4168,0.7472,0.6732,0.1726,0.245,0.2301,0.8578
2015-01-02 02:00:00,0.4231,0.7587,0.71,0.2024,0.2449,0.2301,0.8462
2015-01-02 03:00:00,0.4316,0.7701,0.7425,0.2256,0.2428,0.2317,0.8393
2015-01-02 04:00:00,0.4516,0.7673,0.7704,0.2495,0.2267,0.231,0.8351
2015-01-02 05:00:00,0.4769,0.7482,0.8006,0.276,0.2068,0.2273,0.8332
2015-01-02 06:00:00,0.4651,0.7106,0.8038,0.3126,0.1921,0.2243,0.8303
2015-01-02 07:00:00,0.4377,0.6691,0.7997,0.3437,0.1739,0.2219,0.8227
2015-01-02 08:00:00,0.4004,0.5718,0.7918,0.3584,0.1487,0.2022,0.8035
2015-01-02 09:00:00,0.3479,0.4818,0.7818,0.348,0.1754,0.1347,0.7863
2015-01-02 10:00:00,0.3048,0.4139,0.7643,0.3392,0.1864,0.0849,0.7793
2015-01-02 11:00:00,0.2659,0.401,0.7576,0.3299,0.1895,0.0676,0.7846
2015-01-02 12:00:00,0.2388,0.4271,0.7435,0.3365,0.1998,0.0633,0.7922
2015-01-02 13:00:00,0.2149,0.4491,0.7346,0.3382,0.1977,0.0614,0.7994
2015-01-02 14:00:00,0.2061,0.449,0.7266,0.3186,0.1765,0.0578,0.7766
2015-01-02 15:00:00,0.235,0.4743,0.7328,0.3067,0.1677,0.0643,0.7194
2015-01-02 16:00:00,0.2623,0.4957,0.7368,0.3181,0.1659,0.0812,0.6508
2015-01-02 17:00:00,0.2264,0.4409,0.7401,0.3189,0.1637,0.0953,0.6076
2015-01-02 18:00:00,0.1733,0.3966,0.7363,0.2688,0.1611,0.1077,0.607
2015-01-02 19:00:00,0.136,0.3588,0.7301,0.2382,0.1615,0.1188,0.6156
2015-01-02 20:00:00,0.1119,0.3294,0.7246,0.1658,0.1643,0.1277,0.6321
2015-01-02 21:00:00,0.1038,0.2905,0.7285,0.0931,0.1714,0.1391,0.6538
2015-01-02 22:00:00,0.1082,0.2689,0.7319,0.0741,0.1805,0.1572,0.6587
2015-01-02 23:00:00,0.1203,0.2772,0.7294,0.0619,0.1907,0.1824,0.6519
2015-01-03 00:00:00,0.1335,0.2662,0.713,0.0553,0.1967,0.2084,0.6276
2015-01-03 01:00:00,0.1561,0.2447,0.6784,0.0485,0.2038,0.2267,0.5793
2015-01-03 02:00:00,0.1893,0.2373,0.6293,0.0511,0.2113,0.2429,0.5218
2015-01-03 03:00:00,0.2259,0.2359,0.5751,0.0576,0.2117,0.2514,0.4593
2015-01-03 04:00:00,0.2634,0.2298,0.5138,0.0767,0.217,0.2553,0.3803
2015-01-03 05:00:00,0.2951,0.2124,0.4968,0.1042,0.2396,0.2581,0.3224
2015-01-03 06:00:00,0.3126,0.2317,0.511,0.1541,0.2604,0.2584,0.2871
2015-01-03 07:00:00,0.3426,0.2722,0.5292,0.2455,0.2355,0.2599,0.2357
2015-01-03 08:00:00,0.3737,0.2799,0.541,0.3225,0.1911,0.2429,0.1974
2015-01-03 09:00:00,0.4075,0.2382,0.5326,0.313,0.1881,0.1753,0.1908
2015-01-03 10:00:00,0.4688,0.196,0.5282,0.3511,0.1985,0.1142,0.1973
2015-01-03 11:00:00,0.5454,0.2102,0.5243,0.5119,0.2142,0.1072,0.2013
2015-01-03 12:00:00,0.6088,0.2124,0.5024,0.6806,0.2373,0.1289,0.2061
2015-01-03 13:00:00,0.679,0.1393,0.4624,0.7428,0.2515,0.1399,0.2106
2015-01-03 14:00:00,0.7368,0.1208,0.4233,0.7876,0.2656,0.1329,0.2278
2015-01-03 15:00:00,0.7572,0.1588,0.4013,0.8572,0.3072,0.1359,0.2483
2015-01-03 16:00:00,0.7622,0.2056,0.3807,0.898,0.3458,0.1695,0.261
2015-01-03 17:00:00,0.7292,0.2198,0.3737,0.9008,0.3695,0.195,0.2721
2015-01-03 18:00:00,0.6812,0.2063,0.3761,0.9093,0.4024,0.2094,0.2637
2015-01-03 19:00:00,0.6046,0.1439,0.3781,0.9096,0.4378,0.2166,0.2407
2015-01-03 20:00:00,0.5296,0.106,0.3939,0.8887,0.464,0.2185,0.2196
2015-01-03 21:00:00,0.4497,0.1134,0.4087,0.873,0.4927,0.2223,0.2063
2015-01-03 22:00:00,0.3763,0.1523,0.4467,0.8791,0.532,0.2274,0.2047
2015-01-03 23:00:00,0.3147,0.1908,0.4677,0.8322,0.548,0.2313,0.2093
2015-01-04 00:00:00,0.2677,0.2304,0.4867,0.7358,0.5642,0.2356,0.2161
2015-01-04 01:00:00,0.2322,0.2349,0.4996,0.5829,0.5669,0.2422,0.2192
2015-01-04 02:00:00,0.2041,0.207,0.5051,0.4461,0.5838,0.2474,0.2147
2015-01-04 03:00:00,0.1762,0.1847,0.4899,0.3574,0.5685,0.2471,0.2093
2015-01-04 04:00:00,0.1497,0.201,0.4778,0.2886,0.5399,0.2421,0.2094
2015-01-04 05:00:00,0.128,0.2301,0.4616,0.2242,0.5119,0.2369,0.2134
2015-01-04 06:00:00,0.1112,0.2286,0.4508,0.1422,0.4779,0.2316,0.2228
2015-01-04 07:00:00,0.098,0.2227,0.4521,0.0839,0.4266,0.2242,0.2348
2015-01-04 08:00:00,0.0845,0.2078,0.442,0.0754,0.406,0.1953,0.2455
2015-01-04 09:00:00,0.0719,0.1596,0.4212,0.0945,0.438,0.1356,0.2543
2015-01-04 10:00:00,0.0701,0.117,0.4246,0.1357,0.4879,0.1032,0.2452
2015-01-04 11:00:00,0.0776,0.1108,0.431,0.1631,0.4921,0.1033,0.2433
2015-01-04 12:00:00,0.0806,0.1082,0.4459,0.1774,0.4679,0.1038,0.2568
2015-01-04 13:00:00,0.0787,0.0988,0.4447,0.1733,0.429,0.101,0.2746
2015-01-04 14:00:00,0.0735,0.1115,0.4391,0.1605,0.3655,0.1006,0.2866
2015-01-04 15:00:00,0.0761,0.1355,0.4249,0.1556,0.3632,0.1025,0.3023
2015-01-04 16:00:00,0.0843,0.1392,0.3993,0.1458,0.376,0.1285,0.3148
2015-01-04 17:00:00,0.0958,0.1436,0.3699,0.1279,0.3471,0.1549,0.312
2015-01-04 18:00:00,0.1056,0.1591,0.3401,0.0987,0.3318,0.1623,0.3019
2015-01-04 19:00:00,0.1164,0.1841,0.3091,0.0668,0.3346,0.1603,0.2921
2015-01-04 20:00:00,0.1258,0.2136,0.2732,0.0508,0.3528,0.1538,0.2888
2015-01-04 21:00:00,0.1335,0.2312,0.2536,0.0451,0.3778,0.1391,0.2984
2015-01-04 22:00:00,0.1365,0.2165,0.24,0.0392,0.3946,0.123,0.2984
2015-01-04 23:00:00,0.1328,0.1864,0.2387,0.0418,0.3946,0.1069,0.3003
2015-01-05 00:00:00,0.1239,0.1711,0.2382,0.052,0.4036,0.0934,0.3079
2015-01-05 01:00:00,0.1156,0.1662,0.2533,0.0659,0.4278,0.0834,0.3111
2015-01-05 02:00:00,0.1143,0.1648,0.266,0.0718,0.4429,0.0763,0.3189
2015-01-05 03:00:00,0.1145,0.1556,0.2803,0.07,0.427,0.0742,0.3181
2015-01-05 04:00:00,0.1138,0.1531,0.288,0.0657,0.4318,0.0771,0.3103
2015-01-05 05:00:00,0.1112,0.1643,0.3037,0.061,0.4619,0.0843,0.3125
2015-01-05 06:00:00,0.1059,0.1671,0.3225,0.0567,0.4796,0.0933,0.3287
2015-01-05 07:00:00,0.1003,0.1637,0.3261,0.0525,0.4513,0.1044,0.3347
2015-01-05 08:00:00,0.0903,0.161,0.3308,0.0414,0.4785,0.1055,0.3345
2015-01-05 09:00:00,0.0782,0.1573,0.3291,0.0213,0.5684,0.0771,0.3314
2015-01-05 10:00:00,0.0743,0.1606,0.3147,0.0132,0.5972,0.0606,0.3347
2015-01-05 11:00:00,0.0725,0.1653,0.2892,0.01,0.6047,0.0692,0.3377
2015-01-05 12:00:00,0.0716,0.155,0.2527,0.0086,0.5993,0.0758,0.3392
2015-01-05 13:00:00,0.0692,0.14,0.204,0.0098,0.5849,0.0792,0.3347
2015-01-05 14:00:00,0.067,0.1395,0.1761,0.0137,0.5412,0.0763,0.3422
2015-01-05 15:00:00,0.0823,0.1707,0.1585,0.0166,0.481,0.0759,0.3619
2015-01-05 16:00:00,0.1144,0.196,0.1342,0.0201,0.4339,0.0946,0.3751
2015-01-05 17:00:00,0.1356,0.1951,0.1111,0.0244,0.3901,0.1057,0.3749
2015-01-05 18:00:00,0.1461,0.1846,0.0955,0.0316,0.349,0.1112,0.3754
2015-01-05 19:00:00,0.1484,0.1771,0.0844,0.0346,0.3215,0.1162,0.3627
2015-01-05 20:00:00,0.1444,0.1673,0.0712,0.0352,0.3043,0.1199,0.3612
2015-01-05 21:00:00,0.1365,0.1581,0.0607,0.0373,0.2868,0.1222,0.366
2015-01-05 22:00:00,0.1288,0.1531,0.0518,0.0422,0.2758,0.1236,0.3794
2015-01-05 23:00:00,0.1229,0.1487,0.0455,0.0498,0.284,0.1253,0.3918
2015-01-06 00:00:00,0.117,0.15,0.0396,0.0576,0.2985,0.1276,0.4015
2015-01-06 01:00:00,0.1129,0.1599,0.0346,0.0637,0.3346,0.1328,0.4062
2015-01-06 02:00:00,0.1147,0.1698,0.0339,0.066,0.3861,0.1409,0.4071
2015-01-06 03:00:00,0.1173,0.1713,0.0348,0.0624,0.4243,0.1503,0.4038
2015-01-06 04:00:00,0.1202,0.1715,0.038,0.0582,0.4161,0.1567,0.3922
2015-01-06 05:00:00,0.125,0.1737,0.046,0.0538,0.3937,0.1564,0.3789
2015-01-06 06:00:00,0.1321,0.1822,0.0605,0.047,0.3627,0.1539,0.3878
2015-01-06 07:00:00,0.1382,0.19,0.0789,0.0406,0.3036,0.1466,0.3888
2015-01-06 08:00:00,0.134,0.1772,0.0848,0.0339,0.3216,0.1184,0.3856
2015-01-06 09:00:00,0.1252,0.151,0.073,0.0291,0.3788,0.0683,0.3976
2015-01-06 10:00:00,0.1238,0.1577,0.0722,0.0178,0.3813,0.0558,0.4121
2015-01-06 11:00:00,0.133,0.1882,0.0823,0.0105,0.3734,0.0553,0.4335
2015-01-06 12:00:00,0.1482,0.2143,0.0942,0.01,0.3516,0.0591,0.4315
2015-01-06 13:00:00,0.158,0.2142,0.1029,0.0138,0.3153,0.0665,0.401
2015-01-06 14:00:00,0.1678,0.2148,0.1465,0.0317,0.2543,0.0715,0.3589
2015-01-06 15:00:00,0.1987,0.2826,0.2137,0.0601,0.199,0.0678,0.331
2015-01-06 16:00:00,0.2333,0.3223,0.2382,0.0823,0.1646,0.0796,0.3132
2015-01-06 17:00:00,0.2398,0.3305,0.2402,0.0965,0.1391,0.0909,0.31
2015-01-06 18:00:00,0.2234,0.3362,0.2397,0.1085,0.1249,0.092,0.3077
2015-01-06 19:00:00,0.2054,0.3488,0.2348,0.1168,0.1192,0.0958,0.2926
2015-01-06 20:00:00,0.1892,0.3626,0.2312,0.118,0.1161,0.098,0.2912
2015-01-06 21:00:00,0.1824,0.3787,0.232,0.115,0.1107,0.0957,0.3134
2015-01-06 22:00:00,0.1701,0.3649,0.2284,0.114,0.1035,0.0914,0.3294
2015-01-06 23:00:00,0.1415,0.3174,0.2199,0.1154,0.0969,0.0884,0.3385
2015-01-07 00:00:00,0.1122,0.2495,0.2115,0.1171,0.09,0.0845,0.3837
2015-01-07 01:00:00,0.0933,0.2136,0.2088,0.1149,0.0836,0.0815,0.4381
2015-01-07 02:00:00,0.0817,0.1882,0.2128,0.1006,0.0778,0.0817,0.4797
2015-01-07 03:00:00,0.0709,0.1506,0.2192,0.0802,0.0728,0.0823,0.5386
2015-01-07 04:00:00,0.0609,0.128,0.223,0.0632,0.0684,0.0817,0.5993
2015-01-07 05:00:00,0.062,0.1476,0.2194,0.0583,0.0646,0.0815,0.638
2015-01-07 06:00:00,0.0773,0.1705,0.2086,0.0498,0.0622,0.0773,0.6826
2015-01-07 07:00:00,0.0947,0.1767,0.2048,0.0317,0.059,0.0741,0.7159
2015-01-07 08:00:00,0.0985,0.175,0.1938,0.0267,0.0541,0.0624,0.7611
2015-01-07 09:00:00,0.081,0.1617,0.1695,0.0217,0.0479,0.039,0.7861
2015-01-07 10:00:00,0.0751,0.162,0.1557,0.0235,0.0445,0.0237,0.7989
2015-01-07 11:00:00,0.0876,0.2004,0.1696,0.0256,0.0476,0.0188,0.8203
2015-01-07 12:00:00,0.1038,0.2232,0.173,0.0276,0.0513,0.0155,0.8405
2015-01-07 13:00:00,0.1139,0.21,0.1741,0.0286,0.0501,0.0143,0.8494
2015-01-07 14:00:00,0.1251,0.242,0.1996,0.0378,0.044,0.0138,0.8441
2015-01-07 15:00:00,0.1666,0.3221,0.234,0.0463,0.0415,0.0166,0.8407
2015-01-07 16:00:00,0.2165,0.3764,0.2487,0.0442,0.0414,0.0261,0.8362
2015-01-07 17:00:00,0.2429,0.3954,0.2601,0.0424,0.0418,0.0329,0.8229
2015-01-07 18:00:00,0.2667,0.4197,0.2675,0.055,0.0417,0.0387,0.8061
2015-01-07 19:00:00,0.2875,0.444,0.2702,0.086,0.0411,0.046,0.7979
2015-01-07 20:00:00,0.311,0.4592,0.2815,0.1258,0.0402,0.0572,0.7935
2015-01-07 21:00:00,0.3344,0.4734,0.2909,0.1847,0.0393,0.0715,0.7706
2015-01-07 22:00:00,0.3504,0.4973,0.3101,0.2513,0.0386,0.0892,0.7394
2015-01-07 23:00:00,0.3678,0.5328,0.3327,0.2977,0.039,0.1079,0.7117
2015-01-08 00:00:00,0.3764,0.5571,0.3482,0.325,0.0394,0.121,0.6845
2015-01-08 01:00:00,0.386,0.5742,0.3677,0.3357,0.0419,0.1332,0.673
2015-01-08 02:00:00,0.4038,0.599,0.3901,0.3387,0.0465,0.1454,0.6597
2015-01-08 03:00:00,0.4067,0.6115,0.4087,0.3357,0.0485,0.1526,0.6483
2015-01-08 04:00:00,0.4115,0.6088,0.419,0.3372,0.0467,0.1588,0.6346
2015-01-08 05:00:00,0.4315,0.5985,0.4262,0.3416,0.0436,0.1594,0.6103
2015-01-08 06:00:00,0.4554,0.5902,0.4358,0.3335,0.0413,0.1563,0.5892
2015-01-08 07:00:00,0.4685,0.5446,0.4428,0.3177,0.038,0.1518,0.573
2015-01-08 08:00:00,0.4931,0.5675,0.4325,0.3059,0.0314,0.1343,0.5646
2015-01-08 09:00:00,0.5074,0.5912,0.4331,0.2305,0.0364,0.0888,0.5765
2015-01-08 10:00:00,0.5447,0.612,0.4459,0.1872,0.0459,0.0793,0.5906
2015-01-08 11:00:00,0.5829,0.6342,0.4672,0.2754,0.0587,0.0899,0.5984
2015-01-08 12:00:00,0.6192,0.6556,0.4581,0.365,0.0676,0.0938,0.5928
2015-01-08 13:00:00,0.6383,0.6648,0.4326,0.4254,0.0697,0.1005,0.5663
2015-01-08 14:00:00,0.622,0.6686,0.4171,0.4849,0.0698,0.0946,0.5266
2015-01-08 15:00:00,0.5923,0.629,0.4218,0.5584,0.0708,0.0808,0.4895
2015-01-08 16:00:00,0.542,0.535,0.4254,0.5845,0.0808,0.0825,0.4573
2015-01-08 17:00:00,0.4864,0.3745,0.4366,0.6112,0.0991,0.0991,0.4359
2015-01-08 18:00:00,0.4443,0.3585,0.4632,0.6303,0.1225,0.1228,0.4425
2015-01-08 19:00:00,0.4142,0.3996,0.4841,0.6554,0.1466,0.1435,0.4681
2015-01-08 20:00:00,0.384,0.4327,0.505,0.5951,0.1681,0.1694,0.5479
2015-01-08 21:00:00,0.3704,0.3982,0.5337,0.5521,0.1855,0.198,0.6689
2015-01-08 22:00:00,0.3799,0.3928,0.5576,0.4736,0.1885,0.2204,0.7897
2015-01-08 23:00:00,0.4072,0.4101,0.5618,0.4388,0.1898,0.2324,0.8812
2015-01-09 00:00:00,0.4515,0.4667,0.5556,0.3816,0.1907,0.244,0.9302
2015-01-09 01:00:00,0.4927,0.537,0.5524,0.3607,0.1916,0.2547,0.9396
2015-01-09 02:00:00,0.5215,0.5961,0.5797,0.374,0.1985,0.2579,0.9432
2015-01-09 03:00:00,0.5496,0.6719,0.6406,0.4102,0.1993,0.2487,0.9382
2015-01-09 04:00:00,0.605,0.8512,0.7008,0.4684,0.196,0.2352,0.9147
2015-01-09 05:00:00,0.6652,0.9242,0.7822,0.4842,0.1903,0.2243,0.8958
2015-01-09 06:00:00,0.6914,0.929,0.8543,0.5194,0.1821,0.2185,0.8917
2015-01-09 07:00:00,0.7005,0.8954,0.8934,0.57,0.1531,0.2182,0.8917
2015-01-09 08:00:00,0.6883,0.873,0.9301,0.6282,0.1348,0.2023,0.8755
2015-01-09 09:00:00,0.6714,0.8482,0.9471,0.6901,0.1421,0.1441,0.8311
2015-01-09 10:00:00,0.6674,0.8146,0.9492,0.7671,0.1493,0.1255,0.7561
2015-01-09 11:00:00,0.6806,0.8037,0.9462,0.8554,0.1629,0.1278,0.6725
2015-01-09 12:00:00,0.6967,0.8163,0.9395,0.7988,0.1748,0.1289,0.5961
2015-01-09 13:00:00,0.7009,0.8391,0.9316,0.7727,0.1875,0.1278,0.5026
2015-01-09 14:00:00,0.6999,0.8433,0.9224,0.7872,0.1794,0.1182,0.4431
2015-01-09 15:00:00,0.7097,0.8547,0.914,0.8017,0.169,0.1029,0.4903
2015-01-09 16:00:00,0.7322,0.8776,0.8929,0.8124,0.1912,0.1116,0.596
2015-01-09 17:00:00,0.7524,0.9112,0.87,0.8267,0.2238,0.1291,0.7169
2015-01-09 18:00:00,0.7763,0.9491,0.8342,0.8396,0.2463,0.1456,0.8326
2015-01-09 19:00:00,0.7923,0.9697,0.7709,0.8683,0.309,0.1595,0.8736
2015-01-09 20:00:00,0.8018,0.9687,0.692,0.9004,0.3691,0.1696,0.9067
2015-01-09 21:00:00,0.7985,0.9604,0.6234,0.9234,0.3894,0.184,0.9241
2015-01-09 22:00:00,0.7908,0.9536,0.5743,0.9336,0.4157,0.2061,0.9328
2015-01-09 23:00:00,0.7819,0.9433,0.557,0.9214,0.4582,0.2251,0.9351
2015-01-10 00:00:00,0.7673,0.9329,0.5664,0.9002,0.4836,0.238,0.9287
2015-01-10 01:00:00,0.759,0.9253,0.5774,0.8881,0.4848,0.2502,0.92
2015-01-10 02:00:00,0.7543,0.9195,0.6069,0.8828,0.4743,0.2621,0.9159
2015-01-10 03:00:00,0.7432,0.9104,0.6646,0.8723,0.4589,0.2638,0.9193
2015-01-10 04:00:00,0.7311,0.9089,0.7222,0.8584,0.4495,0.2646,0.9316
2015-01-10 05:00:00,0.7292,0.9238,0.778,0.8337,0.4466,0.2703,0.9438
2015-01-10 06:00:00,0.7336,0.9451,0.8331,0.7973,0.4504,0.278,0.9555
2015-01-10 07:00:00,0.7415,0.9545,0.8731,0.7841,0.4396,0.2788,0.9585
2015-01-10 08:00:00,0.7454,0.9591,0.9143,0.7795,0.4487,0.2447,0.9585
2015-01-10 09:00:00,0.751,0.966,0.9326,0.8078,0.4389,0.1557,0.9556
2015-01-10 10:00:00,0.7627,0.9686,0.9473,0.8065,0.4139,0.0997,0.9439
2015-01-10 11:00:00,0.7727,0.969,0.9591,0.8047,0.3755,0.0967,0.9373
2015-01-10 12:00:00,0.7652,0.9628,0.9643,0.798,0.3263,0.0949,0.9233
2015-01-10 13:00:00,0.7378,0.9399,0.9659,0.782,0.2742,0.0943,0.898
2015-01-10 14:00:00,0.6942,0.888,0.964,0.7645,0.2273,0.0937,0.8686
2015-01-10 15:00:00,0.65,0.8083,0.957,0.7402,0.2069,0.0969,0.8311
2015-01-10 16:00:00,0.6049,0.7206,0.9413,0.7296,0.2275,0.1363,0.8015
2015-01-10 17:00:00,0.5489,0.6302,0.9203,0.7302,0.2585,0.1788,0.7827
2015-01-10 18:00:00,0.4841,0.5104,0.885,0.727,0.2813,0.2089,0.7668
2015-01-10 19:00:00,0.4291,0.4085,0.8503,0.6985,0.3126,0.2314,0.7573
2015-01-10 20:00:00,0.389,0.3881,0.8201,0.6731,0.3473,0.2446,0.7486
2015-01-10 21:00:00,0.3593,0.3798,0.8006,0.6624,0.3753,0.2576,0.7422
2015-01-10 22:00:00,0.3392,0.3777,0.7865,0.6511,0.3937,0.2685,0.7461
2015-01-10 23:00:00,0.3312,0.3745,0.7658,0.6346,0.3975,0.276,0.7582
2015-01-11 00:00:00,0.3373,0.3793,0.742,0.6038,0.3918,0.285,0.7712
2015-01-11 01:00:00,0.3598,0.3952,0.7215,0.5579,0.3882,0.2909,0.78
2015-01-11 02:00:00,0.393,0.4276,0.7045,0.5215,0.3878,0.2959,0.7849
2015-01-11 03:00:00,0.427,0.4809,0.6988,0.4698,0.3849,0.2998,0.7909
2015-01-11 04:00:00,0.4491,0.5408,0.7048,0.4409,0.3788,0.3057,0.7924
2015-01-11 05:00:00,0.4639,0.5919,0.7216,0.4086,0.3792,0.312,0.7843
2015-01-11 06:00:00,0.4824,0.6403,0.7455,0.3858,0.3774,0.3164,0.7616
2015-01-11 07:00:00,0.4843,0.662,0.7704,0.508,0.3606,0.3228,0.7242
2015-01-11 08:00:00,0.4644,0.6702,0.7948,0.5053,0.3991,0.2954,0.6914
2015-01-11 09:00:00,0.4408,0.6712,0.8247,0.5608,0.438,0.2465,0.6596
2015-01-11 10:00:00,0.4934,0.7334,0.8491,0.6383,0.4795,0.2863,0.6592
2015-01-11 11:00:00,0.5566,0.7688,0.8661,0.6641,0.5241,0.3182,0.6933
2015-01-11 12:00:00,0.5444,0.7509,0.8733,0.7421,0.5627,0.3204,0.7344
2015-01-11 13:00:00,0.5182,0.7117,0.8722,0.7887,0.5873,0.3076,0.7647
2015-01-11 14:00:00,0.4839,0.6642,0.865,0.7015,0.5716,0.2785,0.7926
2015-01-11 15:00:00,0.4651,0.6292,0.8589,0.6572,0.5594,0.232,0.8123
2015-01-11 16:00:00,0.4708,0.6249,0.8519,0.6789,0.5581,0.2134,0.8167
2015-01-11 17:00:00,0.4849,0.631,0.8443,0.6524,0.5379,0.2241,0.8137
2015-01-11 18:00:00,0.5169,0.6346,0.8318,0.6361,0.5087,0.23,0.8149
2015-01-11 19:00:00,0.5388,0.6859,0.8157,0.6118,0.4903,0.2341,0.8175
2015-01-11 20:00:00,0.5482,0.7357,0.7948,0.5762,0.5213,0.2291,0.8185
2015-01-11 21:00:00,0.5427,0.7504,0.765,0.5492,0.6176,0.225,0.8258
2015-01-11 22:00:00,0.5272,0.742,0.732,0.5517,0.6456,0.2192,0.8361
2015-01-11 23:00:00,0.524,0.7282,0.7041,0.5457,0.6035,0.2061,0.8556
2015-01-12 00:00:00,0.52,0.7204,0.6809,0.5089,0.5024,0.2007,0.8778
2015-01-12 01:00:00,0.5166,0.7065,0.6584,0.4934,0.4316,0.2146,0.8996
2015-01-12 02:00:00,0.5218,0.7212,0.6405,0.5246,0.3994,0.2307,0.9168
2015-01-12 03:00:00,0.5303,0.7564,0.6283,0.5385,0.3864,0.2463,0.9424
2015-01-12 04:00:00,0.5552,0.7958,0.6268,0.5154,0.3639,0.261,0.9494
2015-01-12 05:00:00,0.5852,0.8283,0.6488,0.4736,0.326,0.2758,0.9546
2015-01-12 06:00:00,0.5904,0.8437,0.6833,0.4326,0.2817,0.284,0.9513
2015-01-12 07:00:00,0.6089,0.8542,0.7178,0.4176,0.2301,0.2891,0.9438
2015-01-12 08:00:00,0.6197,0.8618,0.762,0.3687,0.2261,0.264,0.9256
2015-01-12 09:00:00,0.6267,0.87,0.7974,0.3269,0.2127,0.207,0.9112
2015-01-12 10:00:00,0.6319,0.8794,0.8186,0.3285,0.2028,0.2197,0.8998
2015-01-12 11:00:00,0.6404,0.8848,0.8381,0.3903,0.2058,0.272,0.8802
2015-01-12 12:00:00,0.6411,0.8837,0.8476,0.5082,0.2033,0.3048,0.8577
2015-01-12 13:00:00,0.6346,0.8799,0.8514,0.5548,0.1849,0.3063,0.8202
2015-01-12 14:00:00,0.6173,0.8734,0.8484,0.5968,0.1525,0.284,0.7668
2015-01-12 15:00:00,0.629,0.8631,0.8437,0.6229,0.1263,0.2503,0.7057
2015-01-12 16:00:00,0.6532,0.8502,0.8411,0.6185,0.1075,0.264,0.6428
2015-01-12 17:00:00,0.656,0.8427,0.831,0.6198,0.0952,0.3032,0.5866
2015-01-12 18:00:00,0.6554,0.8342,0.8112,0.6173,0.0927,0.3166,0.5451
2015-01-12 19:00:00,0.6542,0.8272,0.7824,0.6134,0.1055,0.3278,0.54
2015-01-12 20:00:00,0.6708,0.8386,0.7545,0.6139,0.1316,0.3406,0.5552
2015-01-12 21:00:00,0.674,0.8451,0.7274,0.6234,0.1586,0.3584,0.5585
2015-01-12 22:00:00,0.6646,0.8491,0.6965,0.6334,0.1846,0.3659,0.5663
2015-01-12 23:00:00,0.659,0.8596,0.6709,0.6318,0.2051,0.3644,0.6013
2015-01-13 00:00:00,0.6587,0.8715,0.6456,0.6252,0.2189,0.3595,0.614
2015-01-13 01:00:00,0.6599,0.8744,0.6283,0.6131,0.228,0.3556,0.5964
2015-01-13 02:00:00,0.6621,0.8687,0.622,0.5934,0.2299,0.3602,0.5635
2015-01-13 03:00:00,0.6945,0.8709,0.6132,0.5887,0.2213,0.3639,0.5177
2015-01-13 04:00:00,0.7032,0.8791,0.6303,0.6051,0.2103,0.3639,0.5107
2015-01-13 05:00:00,0.7038,0.8841,0.6589,0.6297,0.2015,0.363,0.5442
2015-01-13 06:00:00,0.6876,0.8857,0.6898,0.6481,0.1914,0.3616,0.566
